ZONECODE,ITEM_CODE,DESCRIPTION,ITEM_SPECIFICATION
24,30543289,RUBBER PROFILE L-270 MM as per T-5-4-641 ITEM 1 cR,
3,30543290,LOWER SHUTTER ARRENGEMENT FOR DRIVER'S CAB  F0R MEMU  TO ICF DRG. NO. DMU/DPC-5-3-004  Alt- nil.,
3,30543307,SNACK TABLE,
9,30543319,LAMINA FOR LOUVRE SHUTTER TO ICF DRG. NO.T-5-4-637 ALT.L/8 ITEM NO.2,T 5463702
3,30543319,RUBBER PROFILE,
3,30543320,EQUIPPED HOPPER,
3,30543332,RUBBER PROFILE,
3,30543344,GLASS UNIT FOR EMERGENCY WINDOW,
3,30543356,GLASS UNIT,
3,30543370,RUBBER,
3,30543381,MOVABLE GLASS WINDOW,
1,30543393,"FRP WINDOW ASSEMBLY.(2'.0"")DRG.NO.SK-96070 ALT.1. ITEM NO.1 TO 7 (Without provision of fixing holes for item 6 and 7.) This item is reserved for ICF approved sources.",.
12,30543393,"FRP Window Assembly [2 Feet wide] to RDSO/SK-96070 Alt- 1 , item no. 01,02,03,04 & 05 only. with FRP/SMC to STR No. RDSO/2007/CG-01, RDSO/2007/CG-02 [Rev.1],  RDSO/2007/CG-03 [Rev.1]. Note- [1]Colour of Item No.1- FRP Window Guide Frame Arrangement- Smoke Grey To IS:5/1994 [shade no. 692]. [2]Colour of Item No.2- Louvre Shutter- Satin Blue colour to IS:5/1994 [Shade No.177]. [3]Colour of Item No.3- Two Piece Glass Shutter Frame- Satin Blue colour to IS:5/1994 [Shade no. 177].[4] Holes not required for fixing of item no. 6 & 7 as shown in RDSO  Drg.No. RDSO/SK-96070 Alt.-1, (i.e. window arms an",
3,30543393,0WINDOW GLASS FOR HHP DEMU ICF,
3,30543400,"COMPLETE WINDOW ASSLY WITH INNER, OUTER FRAME GLASS SHUTTER GLASS AND RUBBER BINDING. DRG NO EMU/4C/ASR-5-4-401. EMU/4C/ASR 5-4-402, EMU/4C/ASR 5-4-405 AND ICF/VNR-5-4-202.",
3,30543411,WINDOW GLASS SIZE 782X422X6MM  DRG NO IS: 2553 [PART-I] AND TYPE AA QUALITY OF  IS: 2835.,
24,30543411,BODY SIDE WINDOW (ALUMINIUM) as per T-5-4-701 COL V ALT B,
3,30543423,"SEALING RUBBER for(2'-00"") DOUBLE SEALED WINDOW GL DRAWING NO:-ICF/SK-5-4-223, ALT (d)",
24,30543423,EMERGENCY OPENABLE WINDOW (ALUMINIUM) as per CC54416,
3,30543435,"SEALING RUBBER FOR 3-00 inch  DOUBLE SEALED  WINDOW G:DRAWING NO. ICF SK-5-4229,ALT.d",
3,30543447,MOVABLE SHUTTER,
3,30543459,"SEALING RUBBER for 4-00 inch double sealed window  GLASS. DRAWING NO:-ICF SK-5-4-231,ALT d",
2,30543629,"WINDOW GLASS OUTER (FROSTED) FOR LAVATORY SIZE:579MM X 530 MM X 6MM TO ICF'S DRG NO.WTAC 3-5-4-302 ITEM NO.-5,ALT.NO.-'m/3' or latest.",
99,30543629,"WINDOW GLASS OUTER (FROSTED) FOR LAVATORY SIZE:579MM X 530 MM X 6MM TO ICF'S DRG NO.WTAC 3-5-4-302 ITEM NO.-5,ALT.NO.-'m/3' or latest.",
5,30543642,"Smoke coloured  window Glass 579 x 530 x 6 (Outer) for AC,","Mat Specification RDSO,  Laminated safety glass IS;2553 (Pt-1)  type-A, IS:2835."
16,30543976,"Aluminium window sill for B.S. window shutter for ICF type coaches to drg. no.- T-5-4-705, C.RLY. ALT-2 or latest.",
12,30543976,"ALUMINIUM WINDOW SILL FOR B.S. WINDOW SHUTTER FOR ICF TYPE COACHES TO DRG.NO. T-5-4-705, C.RLY. ALT-2 AND b.",
9,30544178,LOWER PANEL 286-C/ISC-2,IRSM36 C/BF164C
9,30544191,BODY PATCH FOR BELOW WINDOW LINE (ICF) AS PER CWM/PL'S DRG. NO. C/BF-163/C; ALT.-1.,CWM/PL'S DRG. NO. C/BF163/C
9,30544210,BELOW WINDOW LINE 286-C/ISC-1,IRSM36 C/BF163C
13,30544221,"""OUTER WINDOW FRAME COMPLETE (WITHOUT RUBBERPROFILE & WINDOW GLASS TO ITEM 2 & 3) FOR 3'-0""WIDE WINDOW TO DRG.No.WTAC3-5-4-305 ALT.l/2,Col.INote:Non Cu bearing quality of steel to Is-513-94Gr.D may be accepted in place of IRS-M-41-74.if approved.",
9,30544221,"""OUTER WINDOW FRAME COMPLETE (WITHOUT RUBBER PROFILE & WINDOW GLASS TO ITEM 2 & 3) FOR 3'-0"" WIDE WINDOW TO DRG.No.WTAC3-5-4-305 ALT.l/2,Col.I Note:Non Cu bearing quality of steel to Is-513-94 Gr.D may be accepted in place of IRS-M-41-74. if approved.",WTAC-5-4 305
9,30544233,"OUTER WINDOW FRAME COMPLETE ( WITHOUT RUBBER PROFI PROFILE AND GLASS TO ITEM 8 & 9) FOR 4'-0""  WINDOW TO DRG.No.WTAC.5-4-305 ALT.L/2 COL.II.",WTAC 5-4 305
9,30544245,"ANGLE FRAME FRP FOR INNER SHUTTER FOR 2'-0"" WINDOW TO ICF/SK-5-4-013 ALT A/3 ITEM No.1",ID
13,30544257,FRAME for fixing outer WINDOW GLASS to Drg. No.WTAC-5-4-205 Alt. e/2 col. III.,
9,30544257,FRAME for fixing outer WINDOW GLASS to Drg. No. WTAC-5-4-205 Alt. e/2 col. III.,WTAC-5-4-205-II Alt. e/2 col. III.
13,30544269,"""FRAME FOR OUTER SHUTTER SUITABLE FOR 2'-6"" WINDOWTO DRG.No.WTAC.5-4-205 ALT-e/2,COL.IV.""",
9,30544269,"""FRAME FOR FIXING OUTER SHUTTER SUITABLE  FOR 2'-6"" WINDOW TO ICF DRG.No.WTAC.5-4-205  ALT-e/2,COL.IV.""",WTAC-5-4-2054
9,30544270,"""FRAME FOR FIXING OUTER WINDOW GLASS TO ICF DRG.No.WTAC-5-4-205 ALT.e/2.COL.I for 3'-0"" WIDE WINDOW.""",WTAC504 205
9,30544282,"FRAME FOR OUTER SHUTTER SUITABLE FOR 4'-0"" WINDOW TO DRG.No.WTAC.5-4-205 COL.II ALT.e/2.",WTAC504 205
9,30544294,"""FRAME FOR FIXING OUTER WINDOW GLASS SUITABLE FOR 2'-0"" WINDOW WITH WINDOW BAR  TO DRG. NO. WTAC-5-4-205 COL V alt. e/2.""",WTAC504 205
9,30544300,"OUTER WINDOW FRAME COMPLETE(WITHOUT GLASS & RUBBER PROFILE TO ITEM 11 & 12) TO DRG.NO.WTAC3-5-4-305 Alt.l/3 COL.III. Note: Non Cu bearing quality of steel IS-513-1993     ,Gr.D may be accepted in place of        IRS-M-41-74.if approved.",WTAC 5 4 305
13,30544300,"OUTER WINDOW FRAME COMPLETE(WITHOUT GLASS & RUBBERPROFILE TO ITEM 11 & 12) TO DRG.NO.WTAC3-5-4-305Alt.l/2 COL.III.Note: non Cu bearing quality of steel IS-513-1994      ,Gr.D may be accepted in place of       IRS-M-41-1997.",
9,30544312,"ANGLE FRAME FRP INNER SHUTTER FOR 2'-6"" WINDOW TO ICF/SK-5-4-013 ALT A/3 ITEM 2.",ICF SK-5-4-013
9,30544324,"ANGLE FRAME FRP FOR INNER SHUTTER FOR 3'-0"" WINDOW TO ICF/SK-5-4-013 ALT.a/3 ITEM No.3.",ICF-SK-5-4 013
9,30544336,"ANGLE FRAME FRP FOR INNER SHUTTER FOR 4'-00"" WINDOW TO ICF/SK-5-4-013 ALT.A/3 ITEM No.4.",ICF SK-5-4-013
13,30544348,HELICAL SPRING RECLINING CHAIR,
9,30544348,"HELICAL SPRING COMPRESSION FOR RECLINING CHAIR TO DRG.No.WTAC/3-6-311 ALT.C/2, ITEM 1.",WTAC/3/6/1 311
13,30544350,"""OUTER WINDOW FRAME COMPLETE (WITHOUT RUBBERPROFILE & WINDOW GLASS TO ITEM 14 & 15 )FOR 2'-6""WIDE WINDOW TO DRG.NO.WTAC3-5-4-305,ALT-L/Z COL-IV.NON-CU BEARIN QUALITY OF STEEL MAYALSO BE ACCEPTED IN PLACE OF CU-BEARINGG STEEL OFSAME QUALITY.""THE RELAXATION",
9,30544350,"""OUTER WINDOW FRAME COMPLETE (WITHOUT RUBBER PROFILE & WINDOW GLASS TO ITEM 14 & 15 ) FOR 2'-6""WIDE WINDOW TO DRG.NO.WTAC3-5-4-305, ALT-L/Z COL-IV.NON-CU BEARIN QUALITY OF STEEL MAY ALSO BE ACCEPTED IN PLACE OF CU-BEARINGG STEEL OF SAME QUALITY."" THE RELAXATION IN MATERIAL [WITHOUT CU-BEARING STEEL IS GIVEN, AS CU-BEARINGG STEEL IS NOT AVAI- LABLE IN MARKET.",WTAC 5 4 C IV
9,30544373,Shelf below Mirror(S.S.)as per RCF Drg.no.CC-63937 Alt.-Nil. Item should be properly welded with no  sharp edges or burrs.,CC-63937 Alt.-Nil
9,30544385,HELICAL SPRING TENSION FOR RECLINING CHAIR TO DRG.No. WTAC.3-6-1-311 ALT.b/2 ITEM.3.,WTAC 06131/3/B2
9,30544397,SAFETY RAIL FRAME FOR UPPER BERTH L.H TO DRG.No. F-6-1-179.ALT.P/9 COL.II.,F6 1 179 AL P8
13,30544397,"HAND RAIL COMPLETE TO Drg. No. MI-004202 Alt. ""a""",
13,30544415,PORCELAIN COMMODE TO ICF DRG. NO.  ICF/dev/SK-6-3-160 ALT. S/8 ITEM NO. 2 TO 8 MAT. AND SPECN. AS PER DRG.,
9,30544415,"Porcelain Commode to ICF Drg.no.-ICF/DEV/SK-6-3- 160, Alt.-s/8(or latest), Col-11.",SK-6-3-160
9,30544439,"""TOWEL RAIL CHROME PLATED FOR UPPER CLASS TO ICF DRG.No.-T-6-3-655,ALT-k/25 ITEM No. -1&2.",TG 3.655
13,30544452,"LAVATORY DOOR LOCK ASSEMBLY [RH] TO DRG.No.FT-5-6-702,ALT.g/5.COL IV.",
9,30544452,"LAVATORY DOOR LOCK ASSEMBLY [RH] TO DRG.No. FT-5-6-702,ALT.g/5.COL IV.",ICF PRG NOFT 56
2,30546242,"Laminted float safety glass smoke colour (L.F), 'ISI' marked to IS: 2553(Part-I),1990 with amendment no.1 to 5 having polyvinyl chloride (PVC) as an inter layer size,(885 X 530 X 6)mm to Drg. No.WTAC-5-4-206, item no.1.",
99,30546242,"Laminted float safety glass smoke colour (L.F), 'ISI' marked to IS: 2553(Part-I),1990 with amendment no.1 to 5 having polyvinyl chloride (PVC) as an inter layer size,(885 X 530 X 6)mm to Drg. No.WTAC-5-4-206, item no.1.",
10,30546242,"LAMINATED SAFETY GLASS MADE FROM SHEET GLASS HAVING POLYVINYL CHLORIDE AS AN INTERLAYER-Thickness: 6mm, Quality of sheet Used: A smoke",
2,30546254,glass sheet oval smoke/c lam.,
99,30546254,glass sheet oval smoke/c lam.,
2,30546266,Glass sheet smoke/c safety lam,
99,30546266,Glass sheet smoke/c safety lam,
10,30546266,"Laminated Float Safety Glass smoke colour (L.F) ""ISI"" marked to IS-2553 (Part-1),1990with amdt. No. 1 to 5 having Polyvinyl Chloride (PVC) as an inter layer size (885 x530x6)mm Drg no- WTAC-5-4-206, Item no-1.",
2,30546278,"Laminted float safety glass smoke colour (L.F), 'ISI' marked to IS: 2553(Part-I),1990 with amendment no.1 to 5 having polyvinyl chloride (PVC) as an inter layer size, (731 X 530 X 6)mm to ICF Drg. No.WTAC-5-4-206,item no.4.",
99,30546278,"Laminted float safety glass smoke colour (L.F), 'ISI' marked to IS: 2553(Part-I),1990 with amendment no.1 to 5 having polyvinyl chloride (PVC) as an inter layer size, (731 X 530 X 6)mm to ICF Drg. No.WTAC-5-4-206,item no.4.",
10,30546278,LAMINATED GLASS SAFTEY,
5,30546280,Window glass outer (Frosted),
10,30546280,WINDOW GLASS- OUTER (FROSTED) DRAWING NO WTAC 54302/5,
15,30546280,WINDOW GLASS (OUTER) FROSTED 579X530X6MM SPECN/DRG. NO.WTAC 3.5.4.302 ALT.L/3 ITEM 5.,
2,30546333,"Outer Window Laminated float safety glass (LF) smoke colour size :-553 mm X 503 mm X 6 mm to ICF'S Drg No.ICF/SK-5-4-078,Item No-1, Alt No-f/2 or latest and Specn No.IS:2553 (Part-I)-1990 with all 5 amendments - last amendment no.5 of Jan'2006 or latest. Having Polyvinyl Chloride as an Inter Layer.",
5,30546333,Outer window  glass smoke coloured,
9,30546333,"OUTER WINDOW GLASS SMOKE COLOURED  to ICF DRG.NO. ICF/SK-5-4-078 ALT-h/2,ITEM NO.1",ISS 2553/71 ICF
99,30546333,"Outer Window Laminated float safety glass (LF) smoke colour size :-553 mm X 503 mm X 6 mm to ICF'S Drg No.ICF/SK-5-4-078,Item No-1, Alt No-f/2 or latest and Specn No.IS:2553 (Part-I)-1990 with all 5 amendments - last amendment no.5 of Jan'2006 or latest. Having Polyvinyl Chloride as an Inter Layer.",
13,30546333,OUTER WINDOW LAMINATED SAFETY GLASS SMOKE COLOURED FOR AC COACHES TO ICF DRG. NO. ICF/SK - 5 - 4 - 078 ALT. h/2  ITEM NO. 1 MAT. AND SPECN. AS PER DRG.,
10,30546333,"OUTER WINDOW GLASS SMOKE COLOURED DRG.NO. ICF/SK 5-4-078/1, ALT.'H'",
15,30546333,"Smoke Coloured Glass to ICF Drg. No.ICF.SK-5-4-078 alt h/2 or latest, Item No.1.",
16,30546345,ANTI PILFERAGE SPECIAL SCREW FOR WINDOW,
24,30546345,ANTI-PILFERAGE SPECIAL SCREW FOR WINDOWS as per CC54329 PACKING INST.NO. PI001,
2,30546527,"OUTER WINDOW GLASS FOR AC COACHES TO ICF'S DRG NO ICF/SK-5-4-078,ITEM NO-2 ALT.NO.-f/2 AND AS PER IS:2553 (part1)-1990 WITH ALL 5 AMENDMENTS - LAST AMENDMENT NO.5 OF JAN' 2006.",
99,30546527,"OUTER WINDOW GLASS FOR AC COACHES TO ICF'S DRG NO ICF/SK-5-4-078,ITEM NO-2 ALT.NO.-f/2 AND AS PER IS:2553 (part1)-1990 WITH ALL 5 AMENDMENTS - LAST AMENDMENT NO.5 OF JAN' 2006.",
10,30546527,OUTER WINDOW GLASS DRG.NO.ICF/SK 54078/2 ALT G 2 1/2' (SMOKE),
7,30546576,"Outer window glass (frosted) for AC coaches  553 x 503 x 6  to ICF Drg No.ICF/SK-5-4-078, Item-4, Alt:h/2.",
15,30546576,"Frosted Glass for AC Coaches to size: 503mm X 553mm X 6mm thick with 71 mm radius cutting on all corners to ICF Drg No. ICF/SK-5-4-078, Item No.4, Alt. H/2 and to specification IS: 2553/1990 Part-I.",IS:2553/1990 part-I
9,30546606,"FRP GLASS SHUTTER ASSMBLY FOR 3 WINDOWS,AS PER ICF DRG NO ICF/SK-5-4-196 ALT.b"".",
3,30546606,FRP GLASS SHUTTER ASSEMBLY FOR 3 FEET  WINDOW   TO  ICF Drg.No.ICF/ SK / 5-4-196  ITEM NO.1 TO 17. alt.[ b ],
2,30546618,"FRP LOUVRE SHUTTER ASSEMBLY FOR 3 ft. WINDOWS OF MEMU TRAILER COACHES TO SPECIFICATION/DRG. NO.ICF'S ICF/SK-5-4-197,ALT.""b"" COL.I BUT SPECIFICATION IS RDSO'S SPECIFICATION NO.RDSO/2007/CG-02(Rev.01 OF Feb.08)",
9,30546618,"FRP Louvre Shutter Assly. for 3'-0""Window as per  ICF Drg.no.-ICF/SK-5-4-197 Alt.-b/nil.",-ICF/SK-5-4-197 Alt b/nil
99,30546618,"FRP LOUVRE SHUTTER ASSEMBLY FOR 3 ft. WINDOWS OF MEMU TRAILER COACHES TO SPECIFICATION/DRG. NO.ICF'S ICF/SK-5-4-197,ALT.""b"" COL.I BUT SPECIFICATION IS RDSO'S SPECIFICATION NO.RDSO/2007/CG-02(Rev.01 OF Feb.08)",
3,30546618,FRP LOWER SHUTTER ASSLY 3'WIND,
2,30546655,"SEALING RUBBER FOR (2'-00"") DOUBLE SEAL WINDOW GLASS TO DRG. NO.ICF/SK-5-4-223,ITEM NO.-1,ALT.NO.-'d'.",
99,30546655,"SEALING RUBBER FOR (2'-00"") DOUBLE SEAL WINDOW GLASS TO DRG. NO.ICF/SK-5-4-223,ITEM NO.-1,ALT.NO.-'d'.",
5,30546655,"Sealing Rubber  for (2""00) doubled sealed window glass,",
6,30546655,"SEALING RUBBER FOR (2'.0"") DOUBLE SEALED WINDOW GLASS TO ICF/SK-5-4-223 ALT.d/NIL TO SPECN. ICF/MD/SPEC.104 (Rev.1).amdt.1 of aug.2011",
15,30546667,"SEALED WINDOW GLASS UNIT (2'-00"" WIDE) TO DRG.NO.ICF/SK 5-4-222/ COL.I, ALT 'e' TO SPEC.ICF/MD/SPEC-103 ISSUE STATUS 01, REV-05 WITH AMENDMENT NOS.01 & 04. VENDORS SHOULD BEAR WARRANTY FOR ONE YEAR INCLUDING FREE REPLACEMENT FOR ANY DIFFICULTY ARISING IN THE DOUBLE SEALED WINDOW UNIT INCLUDING PROBLEMS PERTAINING TO QUALITY OF SEALING/SEALANT ETC.",
8,30546679,EMERGENCY OPENABLE WINDOW,
6,30546679,"LOCKING ARRANGEMENT FOR EMERGENCY OPENABLE WINDOW FOR NON AC COACHES ITEMS 14,16,17,20,21 & 22 OF ICF/STD 5-4-005, COL.I, ALT.n/nil.",
7,30546692,"SEALED WINDOW GLASS UNIT (FOR 3'-00 WIDE) CONFORMING TO ICF SPEC NO. ICF/MD/SPEC.103,AMENMENT-3 TO ICF DRG NO:ICF/SK-5-4-228, Col.1, ALT:e/nil.",
15,30546692,"SEALED WINDOW GLASS UNIT [3 Feet wide] to Drg. No. ICF-SK 5-4-228 COL-I  alt-e to Specification: ICF/MD/SPEC-103 issue status 01 REV-05, amendment Nos. 01 TO 04. Vendors should bear warranty for one year including free replacement for any difficulty arising in the double sealed window unit incl.",
6,30546709,"SEALING RUBBER FOR (3'-00"") DOUBLE SEALED WINDOW GLASS TO DRG. NO.ICF/SK 5-4-229 ALT.d/nil. ICF/MD/SPEC.104 (Rev.1).amdt.no.1 of aug.2011",
2,30546722,"SEALING RUBBER FOR (4'-00) DOUBLE SEAL WINDOW GLASS TO DRG. NO.ICF/SK-5-4-231,ITEM NO-1, ALT. NO,-'C'.",
99,30546722,"SEALING RUBBER FOR (4'-00) DOUBLE SEAL WINDOW GLASS TO DRG. NO.ICF/SK-5-4-231,ITEM NO-1, ALT. NO,-'C'.",
6,30546722,"SEALING RUBBER FOR (4'-0"") DOUBLE SEALED WINDOW GLASS TO  ICF/SK-5-4-231, ALT.d/nil. ICF/MD/SPEC.104(Rev.1).amdt.no.1 of aug 2011",
2,30546862,"Emergency openable window arrangement for AC coaches of size 2'-0"" wide window to ICF's Drg No ICF/STD- 5-4-168,Col-I, Alt no.-'K'.",
99,30546862,"Emergency openable window arrangement for AC coaches of size 2'-0"" wide window to ICF's Drg No ICF/STD- 5-4-168,Col-I, Alt no.-'K'.",
16,30546886,"Sealed window glass unit for wider window size-1200 X 550 MM to Drg. no. RCF/AE-54107, alt.d.",
2,30546886,"Laminated outer window glass with sun control film size:1200 mm x 550 mm x 6 mm as per SK. No.LLH-65/96, alt.No.-NIL.",
5,30546886,"Thoughened Float Safety Glass ITF) 5 x 550 x 1220 mm,",Mat.Spec.- As per drg.
6,30546886,"SEALED WINDOW UNIT WITH POLYCARBONATE SHEET (FOR 1220 x 560 mm WIDE) TO DRG. NO.ICF/SK3-5-4-012, ALT.c/nil, AND TO SPECN RDSO C-K404 (REV.1), OCT.05.",
99,30546886,"Laminated outer window glass with sun control film size:1200 mm x 550 mm x 6 mm as per SK. No.LLH-65/96, alt.No.-NIL.",
15,30546886,"Sealed Window Glass unit (for 4 feet wide) to ICF Drg. No.ICF-SK-5-4-230, Col-I Alt-f/nil, and ICF/MD/Spec: 103 with issue status 01 and Rev-05 with amendment No.1 to 4 (Vendors should bear Warranty for one year including free replacement for any difficulty arising  in the double sealed window unit including problems pertaining to quality of sealing/sealant etc).",
6,30546898,"SEALED WINDOW GLASS UNIT (3'-00"" WIDE) TO  ICF  DRG.NO. ICF/SK--5-4-222 COL.1.ALT.e AND ICF SPECIFICATION NO. ICF/MD/SPEC-103 ISSUE STATUS 01 REV.05 WITH AMENDMENT NO.01 TO 04.  ICF/SK-5-4-222 COL.1 ALT.e ICF/MD/SPEC-103 ISSUE STATUS 01 REV.05 WITH AMENDMENT NO.01 TO 04.",
15,30546898,"Sealed Window unit with Polycarbonate Sheet (For 610 mm X 560 mm wide) consisting of 3 items in assembled condition  to ICF Drg. No. ICF/SK3-5-4-013, Alt-c/nil or latest, RDSO Specn: C-K404.",
2,30547003,"HELICAL SPRING FOR  BOLSTER SUSPENSION ARRGT. FOR ICF TYPE BOGIE TO RDSO'S SK-84263, ALT. NO. 2(TWO) OR LATEST AND RDSO'S SPECN. NO. WD-01-HLS-94 (REV.3) OF JANUARY-2009 OR LATEST.",
1,30547003,HELICAL SPRING FOR BOLSTER SUSPENSION ARRANGEMENT FOR ICF TYPE BOGIE RDSO SK NO. 84263 ALT-1 ITEM NO. 1. THIS ITEM IS RESERVED FOR PROCUREMENT FROM RDSO APPROVED SOURCES ONLY.,
99,30547003,"HELICAL SPRING FOR  BOLSTER SUSPENSION ARRGT. FOR ICF TYPE BOGIE TO RDSO'S SK-84263, ALT. NO. 2(TWO) OR LATEST AND RDSO'S SPECN. NO. WD-01-HLS-94 (REV.3) OF JANUARY-2009 OR LATEST.",
6,30547003,HELICAL SPRING FOR BOLSTER SUSPENSION OF PARCEL VAN DRG.NO.RDSO SK-84263 ALT.3 SPEC.NO.WD-01-HLS-94 (REV.3) JAN'09 WITH AMDT.NO.1 OF SEP.16.,
24,30547003,WINDOW GLASS as per DD54101 ALT 'nil',
16,30547015,"Complete FRP Housing as per drg No. ICF/STD-5-4-005 alt ""m"" Item No. 14,16,17,20 & 21 in assembled condition. Note- Assembly shall be suitably packed so as to glass of housing will be safe.",
12,30547015,"COMPLETE FRP HOUSING AS PER DRG. NO. ICF/STD-5-4-005, ALT.-J, ITEM NO. 14,16,17,20 AND 21 IN ASSEMBLED CONDITION.",
14,30547015,"Repair kit for  Emeregency Openable Window for Non- AC Coaches to ICF Drg.No. ICF/STD-5-4-005,Alt. m/Nil.(COL.III). Item 5 to 11.",
10,30547015,Emergency window grill with shoot bolt arrangement to ICF Drg. No. ICF/STD-5-4-005 COL III,
2,30547015,"Emergency window frame assembly as per ICF's drg. no.ICF/STD-5-4-005, Col.no.III, Alt.no- ""k"".",
7,30547015,"Emergency Openable Window Complete for Non AC Coaches to ICF Drg.NO.ICF/STD 5-4-005, Items - 3,14,16,17,19,20,21,22 of Col-I, & Item 26 of Col-IV, ALT: k/NIL.",
5,30547015,Emergency Openable Window for Non- AC Coaches(using FRP windows),Mat. Spec.  as per Drawing
1,30547015,"EMERGENCY WINDOW FRAME TO DRG. NO. ICF/STD 5.4.005 ALT-m, ITEM 3 COL-III IN ASSEMBLED CONDITION [ASSLY CONSISTING OF ITEMS 5,6,7,8,9,10 AND 11]. MTRL AND SPECN. AS PER DRG.",
9,30547015,Grill frame for emergency openable window of Non- -AC as per ICF Drg.no.ICF/STD-5-4-005 Alt.-m/nil (or latest) Col-III (complete assembly),ICF/STD-5-4-005 Alt.-m/nil
6,30547015,EMERGENCY OPENABLE WINDOW FRAME FOR NON-AC COACHES  ITEMS 5 TO 11 OF ICF/STD-5-4-005 ALT.n/NIL  COL.III.,
99,30547015,"Emergency window frame assembly as per ICF's drg. no.ICF/STD-5-4-005, Col.no.III, Alt.no- ""k"".",
3,30547015,"EMERGENCY WINDOW FRAME FOR EMERGENCY OPENABLE WINDOW FOR NON AC COACHES. Drg No: ICF/STD-5-4-005, alt.[m] item  as per col.III",
15,30547015,Emergency window grill with shoot bolt arrangement to ICF Drg. No. ICF/STD-5-4-005 COL III alt/m.,
11,30547015,"FRP HOUSING FOR EMERGENCY OPENABLE WINDOW OF NON-AC COACHES AS PER DRAWING NUMBER ICF/STD-5-4-005 ALT-m,ITEMS 14,16,17,20,21& 22 IN ASSEMBLED CONDITION.",
24,30547015,WINDOW SEALING RUBBER LENGTH 3560 as per CC54115 ALT a,
2,30547027,"FRP HOUSING COMPLETE IN ASSEMBLED CONDITION TO ICF'S DRG. NO. ICF/STD-5-4-005,ALT NO-'K', ITEM NO. 14,16,17,20,21 & 22 MAT. & SPECN. FOR ITEM NO. 16 & 21 SHOULD BE AS PER RDSO's SPECN. NO. RDSO/2007/CG-02(REV-1) OF FEBRUARY-2008 OR LATEST.",
99,30547027,"FRP HOUSING COMPLETE IN ASSEMBLED CONDITION TO ICF'S DRG. NO. ICF/STD-5-4-005,ALT NO-'K', ITEM NO. 14,16,17,20,21 & 22 MAT. & SPECN. FOR ITEM NO. 16 & 21 SHOULD BE AS PER RDSO's SPECN. NO. RDSO/2007/CG-02(REV-1) OF FEBRUARY-2008 OR LATEST.",
15,30547027,Parts of emergency window locking arrangement to Drg. No. ICF/STD-5-4-005 alt 'm' item no.14 and 16 to 22 as consisting of 8 items.,
8,30547039,"WINDOW GLASS(OUTER)SMOKE COLOURED SIZE -731 X530 X6mm TO ICF DRG.NO.WTAC3-5-4-302,ALT-m/3,ITEM-4,     MATERIAL SPECIFICATION: IS-2553(PART-1)/90,(3RD REV.)AMENEDMENT-5.",
15,30547039,"Rubber Profile for FRP window Guide 1100 length to ICF/STD-5-4-004,alt-nil.",
24,30547039,ALUMINIUM EXTRUSION (FOR WINDOW AND PANEL SEALING AT TOP OF WINDOW) as per UN54111 ALT a,
2,30547040,"LIGHT PARCEL RACK FOR NON AC COACHES  CONSISTING OF 02(TWO) ITEMS ARE AS(1) MODIFIED LIGHT PARCEL RACK FOR NON AC COACHES TO LLH/SK. NO.14/2002,ALT. NO.2,QTY/SET=01 NO AND(2) LIGHT PARCEL RACK FOR RCF NON AC COACHES TO LLH/SK. NO.4/2003,ALT. NO.NIL,QTY/SET= 01 NO.",
99,30547040,"LIGHT PARCEL RACK FOR NON AC COACHES  CONSISTING OF 02(TWO) ITEMS ARE AS(1) MODIFIED LIGHT PARCEL RACK FOR NON AC COACHES TO LLH/SK. NO.14/2002,ALT. NO.2,QTY/SET=01 NO AND(2) LIGHT PARCEL RACK FOR RCF NON AC COACHES TO LLH/SK. NO.4/2003,ALT. NO.NIL,QTY/SET= 01 NO.",
10,30547040,"LIGHT PARCEL RACK FOR NON AC COACHES CONSISTING OF 02(TWO) ITEMS ARE AS(1) MODIFIED LIGHT PARCEL RACK FOR NON AC COACHES TO LLH/SK. NO.14/2002,ALT. NO.2,QTY/SET=01 NO AND(2) LIGHT PARCEL RACK FOR RCF NON AC COACHES TO LLH/SK. NO.4/2003,ALT. NO.NIL,QTY/SET= 01 NO.",
24,30547040,SEALED WINDOW GLASS as per HE54103,
2,30547052,"BODY SIDE WINDOW ARRANGEMENT WITH EQUALISING DEVICE FOR RA COACHES TO ICF'S DRG NO.WFC-5-4-001,COL.NO.IV.ALT.NO.-L/8.",
99,30547052,"BODY SIDE WINDOW ARRANGEMENT WITH EQUALISING DEVICE FOR RA COACHES TO ICF'S DRG NO.WFC-5-4-001,COL.NO.IV.ALT.NO.-L/8.",
24,30547052,LAVATORY SEALED WINDOW GLASS as per HE54105,
2,30547064,"Set of Rubber items for window frame assembly of RA, FC coaches with modular toilet consisting of 3 items. (1) Fixing Rubber Profile for Jan Shatabdi coaches as per ICF's Drg. No. ICF/VNR-5-4-202, Alt. No. -c or latest, Qty/kit-2 nos. (2) Rubber Profile (circular) as per Sk. No. LLH-68/02, Item No. -3, Alt. No. -1 (one), Qty/kit-50 nos. (3) Rubber Profile for Window Guide length 1120 mm as per RDSO's Sk-98151, Item No.-1, Alt. No. -1 or latest, Qty/kit-128 Nos.",
